InternalName|ClientID|DescriptionText|DisplayName
INVCAM_COMMAND_REORDER|{749E667C-2560-416A-A5E7-68B96FF997B1}|Reorder|Reorder
INVCAM_COMMAND_RESTORESTOCKZOOM|{749E667C-2560-416A-A5E7-68B96FF997B1}|Restore Stock|Restore Stock
INVCAM_COMMAND_SAFEMODE|{749E667C-2560-416A-A5E7-68B96FF997B1}|Safe Mode|Safe Mode
INVCAM_COMMAND_SAVESTOCK|{749E667C-2560-416A-A5E7-68B96FF997B1}|Save Stock|Save Stock
INVCAM_COMMAND_SELECTALL|{749E667C-2560-416A-A5E7-68B96FF997B1}|Select All|Select All
INVCAM_COMMAND_SELECTTEMPLATE|{749E667C-2560-416A-A5E7-68B96FF997B1}|&Select Template...|&Select Template...
INVCAM_COMMAND_SELECTTOOL|{749E667C-2560-416A-A5E7-68B96FF997B1}|Select Tool|Select Tool
INVCAM_COMMAND_SENDFEEDBACK|{749E667C-2560-416A-A5E7-68B96FF997B1}|Contact Support|Contact Support
INVCAM_COMMAND_SHOWLOG|{749E667C-2560-416A-A5E7-68B96FF997B1}|Show Log|Show Log
INVCAM_COMMAND_SIMULATE|{749E667C-2560-416A-A5E7-68B96FF997B1}|Simulate|Simulate
INVCAM_COMMAND_SIMULATEALL|{749E667C-2560-416A-A5E7-68B96FF997B1}|Simulate (All)|Simulate (All)
INVCAM_COMMAND_STOREASTEMPLATE|{749E667C-2560-416A-A5E7-68B96FF997B1}|Store as Template...|Store as Template...
INVCAM_COMMAND_STRATEGY_ADAPTIVE|{749E667C-2560-416A-A5E7-68B96FF997B1}|Adaptive|Adaptive
INVCAM_COMMAND_STRATEGY_ADAPTIVE2D|{749E667C-2560-416A-A5E7-68B96FF997B1}|2D Adaptive|2D Adaptive
INVCAM_COMMAND_STRATEGY_ADAPTIVE2D_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|2D Adaptive|2D Adaptive
INVCAM_COMMAND_STRATEGY_ADAPTIVE_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Adaptive|Adaptive
INVCAM_COMMAND_STRATEGY_ADDITIVE_BUILDSTRATEGY|{749E667C-2560-416A-A5E7-68B96FF997B1}|Build Strategy|Build Strategy
INVCAM_COMMAND_STRATEGY_ADDITIVE_BUILDSTRATEGY_FOLDER|{749E667C-2560-416A-A5E7-68B96FF997B1}|Build Strategies|Build Strategies
INVCAM_COMMAND_STRATEGY_ADDITIVE_BUILDSTYLE|{749E667C-2560-416A-A5E7-68B96FF997B1}|Toolpath Preview|Toolpath Preview
INVCAM_COMMAND_STRATEGY_ADDITIVE_EXPORTSTRATEGY|{749E667C-2560-416A-A5E7-68B96FF997B1}|Create build file|Create build file
INVCAM_COMMAND_STRATEGY_ADDITIVE_OPTIMIZE_ORIENTATION|{749E667C-2560-416A-A5E7-68B96FF997B1}|Automatic Orientation|Automatic Orientation
INVCAM_COMMAND_STRATEGY_ADDITIVE_ORIENTATIONS_FOLDER|{749E667C-2560-416A-A5E7-68B96FF997B1}|Orientation Study|Orientation Study
INVCAM_COMMAND_STRATEGY_ADDITIVE_SUPPORT|{749E667C-2560-416A-A5E7-68B96FF997B1}|Support|Support
INVCAM_COMMAND_STRATEGY_ADDITIVE_SUPPORT_FOLDER|{749E667C-2560-416A-A5E7-68B96FF997B1}|Supports|Supports
INVCAM_COMMAND_STRATEGY_ADDITIVEFOLDER|{749E667C-2560-416A-A5E7-68B96FF997B1}|Additive Folder|Additive Folder
INVCAM_COMMAND_STRATEGY_ADDITIVEPROCESSSIMFOLDER|{749E667C-2560-416A-A5E7-68B96FF997B1}|Process Simulation|Process Simulation
INVCAM_COMMAND_STRATEGY_ADDITIVEPROCESSSIMRESULTS|{749E667C-2560-416A-A5E7-68B96FF997B1}|Results|Results
INVCAM_COMMAND_STRATEGY_ADDITIVEPROCESSSIMULATION|{749E667C-2560-416A-A5E7-68B96FF997B1}|Settings|Settings
INVCAM_COMMAND_STRATEGY_ADDITIVESIMULATION|{749E667C-2560-416A-A5E7-68B96FF997B1}|Additive Simulation|Additive Simulation
INVCAM_COMMAND_STRATEGY_AREABAR_ADDITIVE_SUPPORT|{749E667C-2560-416A-A5E7-68B96FF997B1}|Bar Support|Bar Support
INVCAM_COMMAND_STRATEGY_AREAPOLYLINE_ADDITIVE_SUPPORT|{749E667C-2560-416A-A5E7-68B96FF997B1}|Polyline Support|Polyline Support
INVCAM_COMMAND_STRATEGY_AREAVOLUME_ADDITIVE_SUPPORT|{749E667C-2560-416A-A5E7-68B96FF997B1}|Volume Support|Volume Support
INVCAM_COMMAND_STRATEGY_BASEPLATE_ADDITIVE_SUPPORT|{749E667C-2560-416A-A5E7-68B96FF997B1}|Base Plate Support|Base Plate Support
INVCAM_COMMAND_STRATEGY_BLEND|{749E667C-2560-416A-A5E7-68B96FF997B1}|Blend|Blend
INVCAM_COMMAND_STRATEGY_BLEND_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Blend|Blend
INVCAM_COMMAND_STRATEGY_BORE|{749E667C-2560-416A-A5E7-68B96FF997B1}|Bore|Bore
INVCAM_COMMAND_STRATEGY_BORE_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Bore|Bore
INVCAM_COMMAND_STRATEGY_CHAMFER2D|{749E667C-2560-416A-A5E7-68B96FF997B1}|2D Chamfer|2D Chamfer
INVCAM_COMMAND_STRATEGY_CHAMFER2D_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|2D Chamfer|2D Chamfer
INVCAM_COMMAND_STRATEGY_CIRCULAR|{749E667C-2560-416A-A5E7-68B96FF997B1}|Circular|Circular
INVCAM_COMMAND_STRATEGY_CIRCULAR_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Circular|Circular
INVCAM_COMMAND_STRATEGY_CLD|{749E667C-2560-416A-A5E7-68B96FF997B1}|CLD|CLD
INVCAM_COMMAND_STRATEGY_CLUSTERCONTOURPOLYLINE_ADDITIVE_SUPPORT|{749E667C-2560-416A-A5E7-68B96FF997B1}|Cluster Contour with Polyline Support|Cluster Contour with Polyline Support
INVCAM_COMMAND_STRATEGY_CONTACT|{749E667C-2560-416A-A5E7-68B96FF997B1}|Contact Area|Contact Area
INVCAM_COMMAND_STRATEGY_CONTOUR2D|{749E667C-2560-416A-A5E7-68B96FF997B1}|2D Contour|2D Contour
INVCAM_COMMAND_STRATEGY_CONTOUR2D_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|2D Contour|2D Contour
INVCAM_COMMAND_STRATEGY_CONTOUR_NEW|{749E667C-2560-416A-A5E7-68B96FF997B1}|Contour|Contour
INVCAM_COMMAND_STRATEGY_CONTOUR_NEW_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Contour|Contour
INVCAM_COMMAND_STRATEGY_CONTOURFEATUREFOLDER|{749E667C-2560-416A-A5E7-68B96FF997B1}|Contour Feature Folder|Contour Feature Folder
INVCAM_COMMAND_STRATEGY_CREATE_FORM_MILL|{749E667C-2560-416A-A5E7-68B96FF997B1}|Form Mill|Form Mill
INVCAM_COMMAND_STRATEGY_DED_PARALLEL_FEATURE_CONSTRUCTION|{749E667C-2560-416A-A5E7-68B96FF997B1}|Feature Construction|Feature Construction
INVCAM_COMMAND_STRATEGY_DOWNORIENTED_ADDITIVE_SUPPORT|{749E667C-2560-416A-A5E7-68B96FF997B1}|Down Oriented Point Bar Support|Down Oriented Point Bar Support
INVCAM_COMMAND_STRATEGY_DRILL|{749E667C-2560-416A-A5E7-68B96FF997B1}|Drill|Drill
INVCAM_COMMAND_STRATEGY_DRILL_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Drill|Drill
INVCAM_COMMAND_STRATEGY_DRILL_RULE|{749E667C-2560-416A-A5E7-68B96FF997B1}|Drill Rule|Drill Rule
INVCAM_COMMAND_STRATEGY_EDGEPOLYLINE_ADDITIVE_SUPPORT|{749E667C-2560-416A-A5E7-68B96FF997B1}|Edge with Polyline Support|Edge with Polyline Support
INVCAM_COMMAND_STRATEGY_ENGRAVE|{749E667C-2560-416A-A5E7-68B96FF997B1}|Engrave|Engrave
INVCAM_COMMAND_STRATEGY_ENGRAVE_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Engrave|Engrave
INVCAM_COMMAND_STRATEGY_FACE|{749E667C-2560-416A-A5E7-68B96FF997B1}|Face|Face
INVCAM_COMMAND_STRATEGY_FACE_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Face|Face
INVCAM_COMMAND_STRATEGY_FEATURERECOGNITION|{749E667C-2560-416A-A5E7-68B96FF997B1}|Feature Recognition|Feature Recognition
INVCAM_COMMAND_STRATEGY_FLOW|{749E667C-2560-416A-A5E7-68B96FF997B1}|Flow|Flow
INVCAM_COMMAND_STRATEGY_FLOW_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Flow|Flow
INVCAM_COMMAND_STRATEGY_FOLDER|{749E667C-2560-416A-A5E7-68B96FF997B1}|Folder|Folder
INVCAM_COMMAND_STRATEGY_HOLDER|{749E667C-2560-416A-A5E7-68B96FF997B1}|Holder|Holder
INVCAM_COMMAND_STRATEGY_HOLEFEATUREFOLDER|{749E667C-2560-416A-A5E7-68B96FF997B1}|Hole Feature Folder|Hole Feature Folder
INVCAM_COMMAND_STRATEGY_HOLERECOG|{749E667C-2560-416A-A5E7-68B96FF997B1}|Hole Recognition|Hole Recognition
INVCAM_COMMAND_STRATEGY_HORIZONTAL_NEW|{749E667C-2560-416A-A5E7-68B96FF997B1}|Horizontal|Horizontal
INVCAM_COMMAND_STRATEGY_HORIZONTAL_NEW_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Horizontal|Horizontal
INVCAM_COMMAND_STRATEGY_INSPECTSURFACE|{749E667C-2560-416A-A5E7-68B96FF997B1}|Inspect|Inspect
INVCAM_COMMAND_STRATEGY_JET2D|{749E667C-2560-416A-A5E7-68B96FF997B1}|2D Profile|2D Profile
INVCAM_COMMAND_STRATEGY_JET2D_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|2D Profile|2D Profile
INVCAM_COMMAND_STRATEGY_JOB|{749E667C-2560-416A-A5E7-68B96FF997B1}|Job|Job
INVCAM_COMMAND_STRATEGY_LATTICE_ADDITIVE_SUPPORT|{749E667C-2560-416A-A5E7-68B96FF997B1}|Lattice Volume Support|Lattice Volume Support
INVCAM_COMMAND_STRATEGY_MACHINE_CONFIGURATION|{749E667C-2560-416A-A5E7-68B96FF997B1}|Machine Configuration|Machine Configuration
INVCAM_COMMAND_STRATEGY_MACHINE_CONFIGURATION_BASE|{749E667C-2560-416A-A5E7-68B96FF997B1}|Kinematics|Kinematics
INVCAM_COMMAND_STRATEGY_MACHINE_CONFIGURATION_HEAD|{749E667C-2560-416A-A5E7-68B96FF997B1}|Head|Head
INVCAM_COMMAND_STRATEGY_MACHINE_CONFIGURATION_LINEAR_AXIS|{749E667C-2560-416A-A5E7-68B96FF997B1}|Linear Axis|Linear Axis
INVCAM_COMMAND_STRATEGY_MACHINE_CONFIGURATION_ROTARY_AXIS|{749E667C-2560-416A-A5E7-68B96FF997B1}|Rotary Axis|Rotary Axis
INVCAM_COMMAND_STRATEGY_MACHINE_CONFIGURATION_SPINDLE|{749E667C-2560-416A-A5E7-68B96FF997B1}|Spindle|Spindle
INVCAM_COMMAND_STRATEGY_MACHINE_CONFIGURATION_TABLE|{749E667C-2560-416A-A5E7-68B96FF997B1}|Table|Table
INVCAM_COMMAND_STRATEGY_MACRO|{749E667C-2560-416A-A5E7-68B96FF997B1}|Macro|Macro
INVCAM_COMMAND_STRATEGY_MANUAL|{749E667C-2560-416A-A5E7-68B96FF997B1}|Manual NC|Manual NC
INVCAM_COMMAND_STRATEGY_MORPH|{749E667C-2560-416A-A5E7-68B96FF997B1}|Morph|Morph
INVCAM_COMMAND_STRATEGY_MORPH_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Morph|Morph
INVCAM_COMMAND_STRATEGY_MORPHED_SPIRAL|{749E667C-2560-416A-A5E7-68B96FF997B1}|Morphed Spiral|Morphed Spiral
INVCAM_COMMAND_STRATEGY_MORPHED_SPIRAL_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Morphed Spiral|Morphed Spiral
INVCAM_COMMAND_STRATEGY_MULTIAXISCONTOUR|{749E667C-2560-416A-A5E7-68B96FF997B1}|Multi-Axis Contour|Multi-Axis Contour
INVCAM_COMMAND_STRATEGY_MULTIAXISCONTOUR_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Multi-Axis Contour|Multi-Axis Contour
INVCAM_COMMAND_STRATEGY_MULTIAXISMORPH|{749E667C-2560-416A-A5E7-68B96FF997B1}|Multi-Axis Morph|Multi-Axis Morph
INVCAM_COMMAND_STRATEGY_MULTIAXISMORPH_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Multi-Axis Morph|Multi-Axis Morph
INVCAM_COMMAND_STRATEGY_PARALLEL_NEW|{749E667C-2560-416A-A5E7-68B96FF997B1}|Parallel|Parallel
INVCAM_COMMAND_STRATEGY_PARALLEL_NEW_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Parallel|Parallel
INVCAM_COMMAND_STRATEGY_PART_ALIGNMENT|{749E667C-2560-416A-A5E7-68B96FF997B1}|Part Alignment|Part Alignment
INVCAM_COMMAND_STRATEGY_PATH3D|{749E667C-2560-416A-A5E7-68B96FF997B1}|Trace|Trace
INVCAM_COMMAND_STRATEGY_PATH3D_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Trace|Trace
INVCAM_COMMAND_STRATEGY_PATTERN|{749E667C-2560-416A-A5E7-68B96FF997B1}|Pattern|Pattern
INVCAM_COMMAND_STRATEGY_PENCIL_NEW|{749E667C-2560-416A-A5E7-68B96FF997B1}|Pencil|Pencil
INVCAM_COMMAND_STRATEGY_PENCIL_NEW_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Pencil|Pencil
INVCAM_COMMAND_STRATEGY_POCKET2D|{749E667C-2560-416A-A5E7-68B96FF997B1}|2D Pocket|2D Pocket
INVCAM_COMMAND_STRATEGY_POCKET2D_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|2D Pocket|2D Pocket
INVCAM_COMMAND_STRATEGY_POCKET_NEW|{749E667C-2560-416A-A5E7-68B96FF997B1}|Pocket|Pocket
INVCAM_COMMAND_STRATEGY_POCKET_NEW_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Pocket|Pocket
INVCAM_COMMAND_STRATEGY_PROBE|{749E667C-2560-416A-A5E7-68B96FF997B1}|Probe WCS|Probe WCS
INVCAM_COMMAND_STRATEGY_PROBE_GEOMETRY|{749E667C-2560-416A-A5E7-68B96FF997B1}|Probe Geometry|Probe Geometry
INVCAM_COMMAND_STRATEGY_PROJECT|{749E667C-2560-416A-A5E7-68B96FF997B1}|Project|Project
INVCAM_COMMAND_STRATEGY_PROJECT_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Project|Project
INVCAM_COMMAND_STRATEGY_RADIAL_NEW|{749E667C-2560-416A-A5E7-68B96FF997B1}|Radial|Radial
INVCAM_COMMAND_STRATEGY_RADIAL_NEW_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Radial|Radial
INVCAM_COMMAND_STRATEGY_RAMP|{749E667C-2560-416A-A5E7-68B96FF997B1}|Ramp|Ramp
INVCAM_COMMAND_STRATEGY_RAMP_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Ramp|Ramp
INVCAM_COMMAND_STRATEGY_REST_AREA|{749E667C-2560-416A-A5E7-68B96FF997B1}|Rest Area|Rest Area
INVCAM_COMMAND_STRATEGY_REST_FINISHING|{749E667C-2560-416A-A5E7-68B96FF997B1}|Rest|Rest
INVCAM_COMMAND_STRATEGY_REST_FINISHING_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Rest|Rest
INVCAM_COMMAND_STRATEGY_ROTARY_FINISHING|{749E667C-2560-416A-A5E7-68B96FF997B1}|Rotary|Rotary
INVCAM_COMMAND_STRATEGY_ROTARY_FINISHING_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Rotary|Rotary
INVCAM_COMMAND_STRATEGY_SCALLOP_NEW|{749E667C-2560-416A-A5E7-68B96FF997B1}|Scallop|Scallop
INVCAM_COMMAND_STRATEGY_SCALLOP_NEW_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Scallop|Scallop
INVCAM_COMMAND_STRATEGY_SETUP|{749E667C-2560-416A-A5E7-68B96FF997B1}|Setup|Setup
INVCAM_COMMAND_STRATEGY_SILHOUETTE|{749E667C-2560-416A-A5E7-68B96FF997B1}|Silhouette|Silhouette
INVCAM_COMMAND_STRATEGY_SKELETONPOLYLINE_ADDITIVE_SUPPORT|{749E667C-2560-416A-A5E7-68B96FF997B1}|Skeleton with Polyline Support|Skeleton with Polyline Support
INVCAM_COMMAND_STRATEGY_SLOT|{749E667C-2560-416A-A5E7-68B96FF997B1}|Slot|Slot
INVCAM_COMMAND_STRATEGY_SLOT_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Slot|Slot
INVCAM_COMMAND_STRATEGY_SPIRAL_NEW|{749E667C-2560-416A-A5E7-68B96FF997B1}|Spiral|Spiral
INVCAM_COMMAND_STRATEGY_SPIRAL_NEW_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Spiral|Spiral
INVCAM_COMMAND_STRATEGY_STEEP_AND_SHALLOW|{749E667C-2560-416A-A5E7-68B96FF997B1}|Steep and Shallow|Steep and Shallow
INVCAM_COMMAND_STRATEGY_STEEP_AND_SHALLOW_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Steep and Shallow|Steep and Shallow
INVCAM_COMMAND_STRATEGY_STOCK|{749E667C-2560-416A-A5E7-68B96FF997B1}|Stock|Stock
INVCAM_COMMAND_STRATEGY_SUBTOOLPATH|{749E667C-2560-416A-A5E7-68B96FF997B1}|Edit Sub-Toolpath|Edit Sub-Toolpath
INVCAM_COMMAND_STRATEGY_SURROUNDVOLUMEPOLYLINE_ADDITIVE_SUPPORT|{749E667C-2560-416A-A5E7-68B96FF997B1}|Surround Volume by Polyline Support|Surround Volume by Polyline Support
INVCAM_COMMAND_STRATEGY_SWARF5D|{749E667C-2560-416A-A5E7-68B96FF997B1}|Swarf|Swarf
INVCAM_COMMAND_STRATEGY_SWARF5D_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Swarf|Swarf
INVCAM_COMMAND_STRATEGY_THREAD|{749E667C-2560-416A-A5E7-68B96FF997B1}|Thread|Thread
INVCAM_COMMAND_STRATEGY_THREAD_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Thread|Thread
INVCAM_COMMAND_STRATEGY_TOOL|{749E667C-2560-416A-A5E7-68B96FF997B1}|Tool|Tool
INVCAM_COMMAND_STRATEGY_TOOL_LIBRARY|{749E667C-2560-416A-A5E7-68B96FF997B1}|Tool Library|Tool Library
INVCAM_COMMAND_STRATEGY_TOOL_TURNING|{749E667C-2560-416A-A5E7-68B96FF997B1}|Turning Tool|Turning Tool
INVCAM_COMMAND_STRATEGY_TOOLPATH_EDIT_DELETE|{749E667C-2560-416A-A5E7-68B96FF997B1}|Delete Passes|Delete Passes
INVCAM_COMMAND_STRATEGY_TOOLPATH_EDIT_LEADS_LINKS|{749E667C-2560-416A-A5E7-68B96FF997B1}|Leads and links|Leads and links
INVCAM_COMMAND_STRATEGY_TOOLPATH_TRIM|{749E667C-2560-416A-A5E7-68B96FF997B1}|Trim|Trim
INVCAM_COMMAND_STRATEGY_TURNINGADAPTIVEROUGHING|{749E667C-2560-416A-A5E7-68B96FF997B1}|Adaptive Roughing|Adaptive Roughing
INVCAM_COMMAND_STRATEGY_TURNINGADAPTIVEROUGHING_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Adaptive Roughing|Adaptive Roughing
INVCAM_COMMAND_STRATEGY_TURNINGCHAMFER|{749E667C-2560-416A-A5E7-68B96FF997B1}|Chamfer|Chamfer
INVCAM_COMMAND_STRATEGY_TURNINGCHAMFER_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Chamfer|Chamfer
INVCAM_COMMAND_STRATEGY_TURNINGFACE|{749E667C-2560-416A-A5E7-68B96FF997B1}|Face|Face
INVCAM_COMMAND_STRATEGY_TURNINGFACE_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Face|Face
INVCAM_COMMAND_STRATEGY_TURNINGGROOVE|{749E667C-2560-416A-A5E7-68B96FF997B1}|Single Groove|Single Groove
INVCAM_COMMAND_STRATEGY_TURNINGGROOVE_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Single Groove|Single Groove
INVCAM_COMMAND_STRATEGY_TURNINGPART|{749E667C-2560-416A-A5E7-68B96FF997B1}|Part|Part
INVCAM_COMMAND_STRATEGY_TURNINGPART_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Part|Part
INVCAM_COMMAND_STRATEGY_TURNINGPROFILEFINISHING|{749E667C-2560-416A-A5E7-68B96FF997B1}|Profile Finishing|Profile Finishing
INVCAM_COMMAND_STRATEGY_TURNINGPROFILEFINISHING_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Profile Finishing|Profile Finishing
INVCAM_COMMAND_STRATEGY_TURNINGPROFILEGROOVE|{749E667C-2560-416A-A5E7-68B96FF997B1}|Groove|Groove
INVCAM_COMMAND_STRATEGY_TURNINGPROFILEGROOVE_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Groove|Groove
INVCAM_COMMAND_STRATEGY_TURNINGPROFILEROUGHING|{749E667C-2560-416A-A5E7-68B96FF997B1}|Profile Roughing|Profile Roughing
INVCAM_COMMAND_STRATEGY_TURNINGPROFILEROUGHING_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Profile Roughing|Profile Roughing
INVCAM_COMMAND_STRATEGY_TURNINGROUGHING|{749E667C-2560-416A-A5E7-68B96FF997B1}|Profile|Profile
INVCAM_COMMAND_STRATEGY_TURNINGROUGHING_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Profile|Profile
INVCAM_COMMAND_STRATEGY_TURNINGSECONDARYSPINDLEGRAB|{749E667C-2560-416A-A5E7-68B96FF997B1}|Secondary Spindle Chuck|Secondary Spindle Chuck
INVCAM_COMMAND_STRATEGY_TURNINGSECONDARYSPINDLEGRAB_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Secondary Spindle Chuck|Secondary Spindle Chuck
INVCAM_COMMAND_STRATEGY_TURNINGSECONDARYSPINDLEPULL|{749E667C-2560-416A-A5E7-68B96FF997B1}|Secondary Spindle Pull|Secondary Spindle Pull
INVCAM_COMMAND_STRATEGY_TURNINGSECONDARYSPINDLEPULL_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Secondary Spindle Pull|Secondary Spindle Pull
INVCAM_COMMAND_STRATEGY_TURNINGSECONDARYSPINDLERETURN|{749E667C-2560-416A-A5E7-68B96FF997B1}|Secondary Spindle Return|Secondary Spindle Return
INVCAM_COMMAND_STRATEGY_TURNINGSECONDARYSPINDLERETURN_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Secondary Spindle Return|Secondary Spindle Return
INVCAM_COMMAND_STRATEGY_TURNINGSTOCKTRANSFER|{749E667C-2560-416A-A5E7-68B96FF997B1}|Stock Transfer|Stock Transfer
INVCAM_COMMAND_STRATEGY_TURNINGSTOCKTRANSFER_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Stock Transfer|Stock Transfer
INVCAM_COMMAND_STRATEGY_TURNINGTHREAD|{749E667C-2560-416A-A5E7-68B96FF997B1}|Thread|Thread
INVCAM_COMMAND_STRATEGY_TURNINGTHREAD_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Thread|Thread
INVCAM_COMMAND_STRATEGY_VALLEY|{749E667C-2560-416A-A5E7-68B96FF997B1}|Valley|Valley
INVCAM_COMMAND_STRATEGY_VALLEY_DERIVED|{749E667C-2560-416A-A5E7-68B96FF997B1}|Valley|Valley
INVCAM_COMMAND_SUPPRESS|{749E667C-2560-416A-A5E7-68B96FF997B1}|Suppress|Suppress
INVCAM_COMMAND_TASKMANAGER|{749E667C-2560-416A-A5E7-68B96FF997B1}|Task Manager|Task Manager
INVCAM_COMMAND_TOOLEDIT|{749E667C-2560-416A-A5E7-68B96FF997B1}|Edit|Edit
INVCAM_COMMAND_TOOLLIBRARY|{749E667C-2560-416A-A5E7-68B96FF997B1}|Tool Library|Tool Library
INVCAM_COMMAND_TRANSLATION|{749E667C-2560-416A-A5E7-68B96FF997B1}|Translation|Translation
INVCAM_COMMAND_TURNING|{749E667C-2560-416A-A5E7-68B96FF997B1}|Turning|Turning
INVCAM_COMMAND_UNZOOMSTOCK|{749E667C-2560-416A-A5E7-68B96FF997B1}|Unzoom Stock|Unzoom Stock
INVCAM_COMMAND_VIEW_ORIENTATION|{749E667C-2560-416A-A5E7-68B96FF997B1}|Orientation|Orientation
INVCAM_COMMAND_VIEW_SHOWWCS|{749E667C-2560-416A-A5E7-68B96FF997B1}|Show WCS|Show WCS
INVCAM_COMMAND_VIEW_TOOLPATHOCCLUSION|{749E667C-2560-416A-A5E7-68B96FF997B1}|Toolpath Occlusion|Toolpath Occlusion
INVCAM_COMMAND_VIEW_TOOLVIEW|{749E667C-2560-416A-A5E7-68B96FF997B1}|Show Tool|Show Tool
INVCAM_COMMAND_VIEWOPTIONS|{749E667C-2560-416A-A5E7-68B96FF997B1}|Visibility|Visibility
INVCAM_COMMAND_VIEWTOOLPATH|{749E667C-2560-416A-A5E7-68B96FF997B1}|View Toolpath|View Toolpath
INVCAM_COMMAND_YOUTUBEVIDEOS|{749E667C-2560-416A-A5E7-68B96FF997B1}|YouTube Videos|YouTube Videos
INVCAM_COMMAND_ZOOMSTOCK|{749E667C-2560-416A-A5E7-68B96FF997B1}|Zoom Stock|Zoom Stock
InventorComposites.MAGFeatAutoUpdateCmd.AddInNestingUtility|{DB78D214-5608-44F7-99E9-8121FD99D750}|Automatically update objects whenever changes are made.|Automatic Update
InventorComposites.MAGFeatAutoZoomCmd.Create|{DB78D214-5608-44F7-99E9-8121FD99D750}|Find in window|Find in Window
InventorComposites.MAGFeatCopyCmd.CopySelected|{DB78D214-5608-44F7-99E9-8121FD99D750}|Copy the selected object.|Copy
InventorComposites.MAGFeatCreateFolderCmd.AddToSelected|{DB78D214-5608-44F7-99E9-8121FD99D750}|Adds a new folder to the selected folder|Add Folder
InventorComposites.MAGFeatDefaultFolderCmd.SetDefault|{DB78D214-5608-44F7-99E9-8121FD99D750}|Set default folder.|Default Folder
InventorComposites.MAGFeatDeleteCmd.DeleteSelected|{DB78D214-5608-44F7-99E9-8121FD99D750}|Deletes all of the selected objects|Delete
InventorComposites.MAGFeatDuplicateCmd.DuplicateSelected|{DB78D214-5608-44F7-99E9-8121FD99D750}|Duplicates the selected object.|Duplicate
InventorComposites.MAGFeatObject.enabled.Toggle|{DB78D214-5608-44F7-99E9-8121FD99D750}|Enables and disables the object(s)|Enabled
InventorComposites.MAGFeatObject.visible.Toggle|{DB78D214-5608-44F7-99E9-8121FD99D750}|Shows and hides the visualization for the object(s)|Visibility
InventorComposites.MAGFeatOpenExternalLinkCmd.Open|{DB78D214-5608-44F7-99E9-8121FD99D750}|Open the link file|Open
InventorComposites.MAGFeatPasteCmd.PasteCopied|{DB78D214-5608-44F7-99E9-8121FD99D750}|Paste the copied object.|Paste
